Author|Title|urlFileName|urlLyric
YouTube|Little Walter "Red Headed Woman" Austin John & JD Simo LIVE in Nashville|https://www.youtube.com/watch?v=m3CUq-y6iMQ&list=RDCGaeMErW_7E&index=141|
YouTube|Blues Boys Tune|https://www.youtube.com/watch?v=29wMp2nnx_0&list=RDCGaeMErW_7E&index=142|
YouTube|This Old Soul|https://www.youtube.com/watch?v=VKlu-5wRxt0&list=RDCGaeMErW_7E&index=143|
YouTube|Always Remember Us This Way|https://www.youtube.com/watch?v=V8yaYEUfvSE&list=RDCGaeMErW_7E&index=144|
YouTube|Lady in Red (Blues Rock)|https://www.youtube.com/watch?v=DFXqX69ptzg&list=RDCGaeMErW_7E&index=145|
YouTube|LOST MYSELF LOVING YOU|https://www.youtube.com/watch?v=9bx9cbVFIwg&list=RDCGaeMErW_7E&index=146|
YouTube|Sam Cooke - A Change Is Gonna Come (Official Lyric Video)|https://www.youtube.com/watch?v=wEBlaMOmKV4&list=RDCGaeMErW_7E&index=147|
YouTube|Unchained Melody|https://www.youtube.com/watch?v=te51eVrFWEc&list=RDCGaeMErW_7E&index=148|
YouTube|David Bowie - Space Oddity (Official Video)|https://www.youtube.com/watch?v=iYYRH4apXDo&list=RDCGaeMErW_7E&index=149|
YouTube|Led Zeppelin - Ramble On (Official Audio)|https://www.youtube.com/watch?v=LzGBQerkvWs&list=RDCGaeMErW_7E&index=150|
YouTube|ZZ Top - La Grange (Live From Gruene Hall) | Stages|https://www.youtube.com/watch?v=Gg9cNGHl-bg&list=RDCGaeMErW_7E&index=151|
YouTube|Stevie Ray Vaughan & Double Trouble - Pride And Joy (Live at Montreux 1982)|https://www.youtube.com/watch?v=kfjXp4KTTY8&list=RDCGaeMErW_7E&index=152|
YouTube|Jimi Hendrix - Ezy Ryder (Official Audio)|https://www.youtube.com/watch?v=n9g6ngaWNAE&list=RDCGaeMErW_7E&index=153|
YouTube|Stratocaster Boogie|https://www.youtube.com/watch?v=3Ikv6QZGmrI&list=RDCGaeMErW_7E&index=154|
YouTube|Lynyrd Skynyrd - Sweet Home Alabama (Lyric Video)|https://www.youtube.com/watch?v=-p8GXZcdrIk&list=RDCGaeMErW_7E&index=155|
YouTube|Iggy Pop - The Passenger (Official Video)|https://www.youtube.com/watch?v=-fWw7FE9tTo&list=RDCGaeMErW_7E&index=156|
YouTube|Heart - "Barracuda" (1977)|https://www.youtube.com/watch?v=PeMvMNpvB5M&list=RDCGaeMErW_7E&index=157|
YouTube|OZZY OSBOURNE - "Mr. Crowley" 1981 (Live Video)|https://www.youtube.com/watch?v=G3LvhdFEOqs&list=RDCGaeMErW_7E&index=158|
YouTube|Lynyrd Skynyrd - Free Bird|https://www.youtube.com/watch?v=MQNRKX8GwPo&list=RDCGaeMErW_7E&index=159|
YouTube|I Want You (She's So Heavy) (Remastered 2009)|https://www.youtube.com/watch?v=tAe2Q_LhY8g&list=RDCGaeMErW_7E&index=160|
YouTube|Gypsy Eyes|https://www.youtube.com/watch?v=QecC_u8WKbU&list=RDCGaeMErW_7E&index=161|
YouTube|Astro Man (Record Plant, New York, NY, January 21, 1970)|https://www.youtube.com/watch?v=MDk-_eXMlvI&list=RDCGaeMErW_7E&index=162|
YouTube|Muddy Waters - Mannish Boy (Audio)|https://www.youtube.com/watch?v=bSfqNEvykv0&list=RDCGaeMErW_7E&index=163|
YouTube|BB King & John Mayer Live | Improv Jam | Part 1|https://www.youtube.com/watch?v=f6dnI1WsFrA&list=RDCGaeMErW_7E&index=164|
YouTube|Stevie Ray Vaughan - Texas Flood (Live at the El Mocambo)|https://www.youtube.com/watch?v=KC5H9P4F5Uk&list=RDCGaeMErW_7E&index=165|
YouTube|Crossroads|https://www.youtube.com/watch?v=vlMmFyUd5rU&list=RDCGaeMErW_7E&index=166|
YouTube|Strange Brew|https://www.youtube.com/watch?v=GLdz6zfJMDI&list=RDCGaeMErW_7E&index=167|
YouTube|Love Me Two Times|https://www.youtube.com/watch?v=AVez4RS7IJw&list=RDCGaeMErW_7E&index=168|
YouTube|Spoonful|https://www.youtube.com/watch?v=4fjviTLYqoc&list=RDCGaeMErW_7E&index=169|
YouTube|One Rainy Wish|https://www.youtube.com/watch?v=2ytmDeSJC2Y&list=RDCGaeMErW_7E&index=170|
YouTube|Crosstown Traffic|https://www.youtube.com/watch?v=0NWYXJ04KCM&list=RDCGaeMErW_7E&index=171|
YouTube|Dolly Dagger|https://www.youtube.com/watch?v=zTniViFfvk0&list=RDCGaeMErW_7E&index=172|
YouTube|Send My Love to Linda|https://www.youtube.com/watch?v=PiI0-OMvpZ4&list=RDCGaeMErW_7E&index=173|
YouTube|Led Zeppelin - Kashmir (Live from Celebration Day) [Official Video]|https://www.youtube.com/watch?v=PD-MdiUm1_Y&list=RDCGaeMErW_7E&index=174|
YouTube|Sgt. Pepper's Lonely Hearts Club Band (Live in Stockholm, Sweden, September 5, 1967)|https://www.youtube.com/watch?v=Ma18RWRxRIw&list=RDCGaeMErW_7E&index=175|
YouTube|Voodoo Chile Blues|https://www.youtube.com/watch?v=xLCc9_Sd5dQ&list=RDCGaeMErW_7E&index=176|
YouTube|Born Under a Bad Sign|https://www.youtube.com/watch?v=qlZ74NTSaAc&list=RDCGaeMErW_7E&index=177|
YouTube|Hey Gypsy Boy|https://www.youtube.com/watch?v=icBf3Fzi7Gk&list=RDCGaeMErW_7E&index=178|
YouTube|Slow Blues (Electric Lady Studios, New York, NY, August 20, 1970)|https://www.youtube.com/watch?v=yPxfJ1O7QYs&list=RDCGaeMErW_7E&index=179|
YouTube|Straight Ahead|https://www.youtube.com/watch?v=RMn7-7-H704&list=RDCGaeMErW_7E&index=180|
YouTube|Miss You (Remastered)|https://www.youtube.com/watch?v=PKVXSo9ROpg&list=RDCGaeMErW_7E&index=181|
YouTube|David Bowie - Starman (Official Video) [4K]|https://www.youtube.com/watch?v=t365MuktYQs&list=RDCGaeMErW_7E&index=182|
YouTube|My Sweet Lord (2014 Remaster)|https://www.youtube.com/watch?v=6wHBsMoHFWs&list=RDCGaeMErW_7E&index=183|
YouTube|Led Zeppelin - Going To California (Live at Earl's Court 1975) [Official Video]|https://www.youtube.com/watch?v=nhVfuacsLDw&list=RDCGaeMErW_7E&index=184|
YouTube|The Who - Behind Blue Eyes (Lyric Video)|https://www.youtube.com/watch?v=KmbCOMM8peo&list=RDCGaeMErW_7E&index=185|
YouTube|Blue Oyster Cult - (Don't Fear) The Reaper (Official Audio)|https://www.youtube.com/watch?v=Dy4HA3vUv2c&list=RDCGaeMErW_7E&index=186|
YouTube|David Bowie - "Heroes" (Official Video) [HD]|https://www.youtube.com/watch?v=lXgkuM2NhYI&list=RDCGaeMErW_7E&index=187|
YouTube|Joy Division - Love Will Tear Us Apart, 1995 Remastered Version (Official Video)|https://www.youtube.com/watch?v=674KGKRQBPE&list=RDCGaeMErW_7E&index=188|
